Date,HomeTeam,AwayTeam,Goals_h,Goals_A,Goals_H_ht,Goals_A_ht,winner,Season
2023-12-03,Augsburg,Ein Frankfurt,2,1,1.0,0.0,H,2324
2023-12-08,Hoffenheim,Bochum,3,1,2.0,0.0,H,2324
2023-12-09,Ein Frankfurt,Bayern Munich,5,1,3.0,1.0,H,2324
2023-12-09,Heidenheim,Darmstadt,3,2,1.0,0.0,H,2324
2023-12-09,Union Berlin,M'gladbach,3,1,1.0,0.0,H,2324
2023-12-09,Werder Bremen,Augsburg,2,0,1.0,0.0,H,2324
2023-12-09,Wolfsburg,Freiburg,0,1,0.0,0.0,A,2324
2023-12-09,Dortmund,RB Leipzig,2,3,1.0,1.0,A,2324
2023-12-10,Stuttgart,Leverkusen,1,1,1.0,0.0,D,2324
2023-12-10,FC Koln,Mainz,0,0,0.0,0.0,D,2324
2023-12-15,M'gladbach,Werder Bremen,2,2,1.0,1.0,D,2324
2023-12-16,Augsburg,Dortmund,1,1,1.0,1.0,D,2324
2023-12-16,Bochum,Union Berlin,3,0,1.0,0.0,H,2324
2023-12-16,Darmstadt,Wolfsburg,0,1,0.0,0.0,A,2324
2023-12-16,Mainz,Heidenheim,0,1,0.0,1.0,A,2324
2023-12-16,RB Leipzig,Hoffenheim,3,1,1.0,1.0,H,2324
2023-12-17,Freiburg,FC Koln,2,0,0.0,0.0,H,2324
2023-12-17,Leverkusen,Ein Frankfurt,3,0,1.0,0.0,H,2324
2023-12-17,Bayern Munich,Stuttgart,3,0,1.0,0.0,H,2324
2023-12-19,Werder Bremen,RB Leipzig,1,1,0.0,0.0,D,2324
2023-12-19,Dortmund,Mainz,1,1,1.0,1.0,D,2324
2023-12-19,Hoffenheim,Darmstadt,3,3,2.0,1.0,D,2324
2023-12-20,Union Berlin,FC Koln,2,0,0.0,0.0,H,2324
2023-12-20,Ein Frankfurt,M'gladbach,2,1,0.0,1.0,H,2324
2023-12-20,Heidenheim,Freiburg,3,2,0.0,1.0,H,2324
2023-12-20,Leverkusen,Bochum,4,0,3.0,0.0,H,2324
2023-12-20,Stuttgart,Augsburg,3,0,2.0,0.0,H,2324
2023-12-20,Wolfsburg,Bayern Munich,1,2,1.0,2.0,A,2324
2024-01-12,Bayern Munich,Hoffenheim,3,0,1.0,0.0,H,2324
2024-01-13,Augsburg,Leverkusen,0,1,0.0,0.0,A,2324
2024-01-13,FC Koln,Heidenheim,1,1,1.0,0.0,D,2324
2024-01-13,Freiburg,Union Berlin,0,0,0.0,0.0,D,2324
2024-01-13,Mainz,Wolfsburg,1,1,0.0,1.0,D,2324
2024-01-13,RB Leipzig,Ein Frankfurt,0,1,0.0,1.0,A,2324
2024-01-13,Darmstadt,Dortmund,0,3,0.0,1.0,A,2324
2024-01-14,Bochum,Werder Bremen,1,1,0.0,0.0,D,2324
2024-01-14,M'gladbach,Stuttgart,3,1,2.0,0.0,H,2324
2024-01-20,Bochum,Stuttgart,1,0,0.0,0.0,H,2324
2024-01-20,Darmstadt,Ein Frankfurt,2,2,0.0,1.0,D,2324
2024-01-20,FC Koln,Dortmund,0,4,0.0,1.0,A,2324
2024-01-20,Freiburg,Hoffenheim,3,2,1.0,0.0,H,2324
2024-01-20,Heidenheim,Wolfsburg,1,1,1.0,1.0,D,2324
2024-01-20,RB Leipzig,Leverkusen,2,3,1.0,0.0,A,2324
2024-01-21,Bayern Munich,Werder Bremen,0,1,0.0,0.0,A,2324
2024-01-21,M'gladbach,Augsburg,1,2,1.0,0.0,A,2324
2024-01-24,Bayern Munich,Union Berlin,1,0,0.0,0.0,H,2324
2024-01-26,Ein Frankfurt,Mainz,1,0,0.0,0.0,H,2324
2024-01-27,Augsburg,Bayern Munich,2,3,0.0,2.0,A,2324
2024-01-27,Hoffenheim,Heidenheim,1,1,1.0,1.0,D,2324
2024-01-27,Stuttgart,RB Leipzig,5,2,2.0,1.0,H,2324
2024-01-27,Werder Bremen,Freiburg,3,1,1.0,1.0,H,2324
2024-01-27,Wolfsburg,FC Koln,1,1,1.0,1.0,D,2324
2024-01-27,Leverkusen,M'gladbach,0,0,0.0,0.0,D,2324
2024-01-28,Union Berlin,Darmstadt,1,0,0.0,0.0,H,2324
2024-01-28,Dortmund,Bochum,3,1,1.0,1.0,H,2324
2024-02-02,Heidenheim,Dortmund,0,0,0.0,0.0,D,2324
2024-02-03,Bayern Munich,M'gladbach,3,1,1.0,1.0,H,2324
2024-02-03,Bochum,Augsburg,1,1,1.0,0.0,D,2324
2024-02-03,Darmstadt,Leverkusen,0,2,0.0,1.0,A,2324
2024-02-03,Freiburg,Stuttgart,1,3,1.0,2.0,A,2324
2024-02-03,Mainz,Werder Bremen,0,1,0.0,1.0,A,2324
2024-02-03,FC Koln,Ein Frankfurt,2,0,0.0,0.0,H,2324
2024-02-04,Wolfsburg,Hoffenheim,2,2,0.0,1.0,D,2324
2024-02-04,RB Leipzig,Union Berlin,2,0,1.0,0.0,H,2324
2024-02-07,Mainz,Union Berlin,1,1,1.0,1.0,D,2324
2024-02-09,Dortmund,Freiburg,3,0,2.0,0.0,H,2324
2024-02-10,Augsburg,RB Leipzig,2,2,1.0,1.0,D,2324
2024-02-10,Ein Frankfurt,Bochum,1,1,1.0,1.0,D,2324
2024-02-10,M'gladbach,Darmstadt,0,0,0.0,0.0,D,2324
2024-02-10,Union Berlin,Wolfsburg,1,0,1.0,0.0,H,2324
2024-02-10,Werder Bremen,Heidenheim,1,2,1.0,2.0,A,2324
2024-02-10,Leverkusen,Bayern Munich,3,0,1.0,0.0,H,2324
2024-02-11,Stuttgart,Mainz,3,1,2.0,0.0,H,2324
2024-02-11,Hoffenheim,FC Koln,1,1,0.0,0.0,D,2324
2024-02-16,FC Koln,Werder Bremen,0,1,0.0,0.0,A,2324
2024-02-17,Darmstadt,Stuttgart,1,2,0.0,1.0,A,2324
2024-02-17,Heidenheim,Leverkusen,1,2,0.0,1.0,A,2324
2024-02-17,Hoffenheim,Union Berlin,0,1,0.0,0.0,A,2324
2024-02-17,Mainz,Augsburg,1,0,1.0,0.0,H,2324
2024-02-17,Wolfsburg,Dortmund,1,1,0.0,1.0,D,2324
2024-02-17,RB Leipzig,M'gladbach,2,0,1.0,0.0,H,2324
2024-02-18,Freiburg,Ein Frankfurt,3,3,2.0,2.0,D,2324
2024-02-18,Bochum,Bayern Munich,3,2,2.0,1.0,H,2324
2024-02-23,Leverkusen,Mainz,2,1,1.0,1.0,H,2324
2024-02-24,M'gladbach,Bochum,5,2,2.0,0.0,H,2324
2024-02-24,Stuttgart,FC Koln,1,1,0.0,0.0,D,2324
2024-02-24,Union Berlin,Heidenheim,2,2,2.0,1.0,D,2324
2024-02-24,Werder Bremen,Darmstadt,1,1,1.0,1.0,D,2324
2024-02-24,Bayern Munich,RB Leipzig,2,1,0.0,0.0,H,2324
2024-02-25,Ein Frankfurt,Wolfsburg,2,2,1.0,2.0,D,2324
2024-02-25,Dortmund,Hoffenheim,2,3,2.0,1.0,A,2324
2024-02-25,Augsburg,Freiburg,2,1,0.0,1.0,H,2324
2024-03-01,Freiburg,Bayern Munich,2,2,1.0,1.0,D,2324
2024-03-02,Bochum,RB Leipzig,1,4,1.0,1.0,A,2324
2024-03-02,Darmstadt,Augsburg,0,6,0.0,5.0,A,2324
2024-03-02,Heidenheim,Ein Frankfurt,1,2,0.0,1.0,A,2324
2024-03-02,Mainz,M'gladbach,1,1,1.0,0.0,D,2324
2024-03-02,Union Berlin,Dortmund,0,2,0.0,1.0,A,2324
2024-03-02,Wolfsburg,Stuttgart,2,3,0.0,1.0,A,2324
2024-03-03,FC Koln,Leverkusen,0,2,0.0,1.0,A,2324
2024-03-03,Hoffenheim,Werder Bremen,2,1,2.0,0.0,H,2324
2024-03-08,Stuttgart,Union Berlin,2,0,1.0,0.0,H,2324
2024-03-09,Augsburg,Heidenheim,1,0,1.0,0.0,H,2324
2024-03-09,Bayern Munich,Mainz,8,1,3.0,1.0,H,2324
2024-03-09,M'gladbach,FC Koln,3,3,1.0,1.0,D,2324
2024-03-09,RB Leipzig,Darmstadt,2,0,1.0,0.0,H,2324
2024-03-09,Werder Bremen,Dortmund,1,2,0.0,2.0,A,2324
2024-03-10,Bochum,Freiburg,1,2,0.0,1.0,A,2324
2024-03-10,Ein Frankfurt,Hoffenheim,3,1,1.0,1.0,H,2324
2024-03-10,Leverkusen,Wolfsburg,2,0,1.0,0.0,H,2324
2024-03-15,FC Koln,RB Leipzig,1,5,1.0,1.0,A,2324
2024-03-16,Darmstadt,Bayern Munich,2,5,1.0,2.0,A,2324
2024-03-16,Heidenheim,M'gladbach,1,1,0.0,1.0,D,2324
2024-03-16,Mainz,Bochum,2,0,1.0,0.0,H,2324
2024-03-16,Union Berlin,Werder Bremen,2,1,0.0,0.0,H,2324
2024-03-16,Wolfsburg,Augsburg,1,3,1.0,1.0,A,2324
2024-03-16,Hoffenheim,Stuttgart,0,3,0.0,2.0,A,2324
2024-03-17,Freiburg,Leverkusen,2,3,1.0,2.0,A,2324
2024-03-17,Dortmund,Ein Frankfurt,3,1,1.0,1.0,H,2324
2024-03-30,Ein Frankfurt,Union Berlin,0,0,0.0,0.0,D,2324
2024-03-30,Leverkusen,Hoffenheim,2,1,0.0,1.0,H,2324
2024-03-30,M'gladbach,Freiburg,0,3,0.0,1.0,A,2324
2024-03-30,RB Leipzig,Mainz,0,0,0.0,0.0,D,2324
2024-03-30,Werder Bremen,Wolfsburg,0,2,0.0,1.0,A,2324
2024-03-30,Bayern Munich,Dortmund,0,2,0.0,1.0,A,2324
2024-03-31,Augsburg,FC Koln,1,1,1.0,1.0,D,2324
2024-03-31,Stuttgart,Heidenheim,3,3,1.0,0.0,D,2324
2024-03-31,Bochum,Darmstadt,2,2,1.0,0.0,D,2324
2024-04-05,Ein Frankfurt,Werder Bremen,1,1,0.0,0.0,D,2324
2024-04-06,FC Koln,Bochum,2,1,0.0,0.0,H,2324
2024-04-06,Freiburg,RB Leipzig,1,4,0.0,3.0,A,2324
2024-04-06,Heidenheim,Bayern Munich,3,2,0.0,2.0,H,2324
2024-04-06,Mainz,Darmstadt,4,0,1.0,0.0,H,2324
2024-04-06,Union Berlin,Leverkusen,0,1,0.0,1.0,A,2324
2024-04-06,Dortmund,Stuttgart,0,1,0.0,0.0,A,2324
2024-04-07,Hoffenheim,Augsburg,3,1,2.0,0.0,H,2324
2024-04-07,Wolfsburg,M'gladbach,1,3,1.0,0.0,A,2324
2024-04-12,Augsburg,Union Berlin,2,0,0.0,0.0,H,2324
2024-04-13,Bayern Munich,FC Koln,2,0,0.0,0.0,H,2324
2024-04-13,Bochum,Heidenheim,1,1,0.0,0.0,D,2324
2024-04-13,Mainz,Hoffenheim,4,1,0.0,1.0,H,2324
2024-04-13,M'gladbach,Dortmund,1,2,1.0,2.0,A,2324
2024-04-13,RB Leipzig,Wolfsburg,3,0,1.0,0.0,H,2324
2024-04-13,Stuttgart,Ein Frankfurt,3,0,3.0,0.0,H,2324
2024-04-14,Darmstadt,Freiburg,0,1,0.0,1.0,A,2324
2024-04-14,Leverkusen,Werder Bremen,5,0,1.0,0.0,H,2324
2024-04-19,Ein Frankfurt,Augsburg,3,1,0.0,1.0,H,2324
2024-04-20,FC Koln,Darmstadt,0,2,0.0,0.0,A,2324
2024-04-20,Heidenheim,RB Leipzig,1,2,0.0,1.0,A,2324
2024-04-20,Hoffenheim,M'gladbach,4,3,1.0,1.0,H,2324
2024-04-20,Wolfsburg,Bochum,1,0,1.0,0.0,H,2324
2024-04-20,Union Berlin,Bayern Munich,1,5,0.0,2.0,A,2324
2024-04-21,Werder Bremen,Stuttgart,2,1,1.0,0.0,H,2324
2024-04-21,Dortmund,Leverkusen,1,1,0.0,0.0,D,2324
2024-04-21,Freiburg,Mainz,1,1,1.0,1.0,D,2324
2024-04-26,Bochum,Hoffenheim,3,2,2.0,0.0,H,2324
2024-04-27,Augsburg,Werder Bremen,0,3,0.0,0.0,A,2324
2024-04-27,Bayern Munich,Ein Frankfurt,2,1,1.0,1.0,H,2324
2024-04-27,Freiburg,Wolfsburg,1,2,1.0,0.0,A,2324
2024-04-27,RB Leipzig,Dortmund,4,1,2.0,1.0,H,2324
2024-04-27,Leverkusen,Stuttgart,2,2,0.0,0.0,D,2324
2024-04-28,M'gladbach,Union Berlin,0,0,0.0,0.0,D,2324
2024-04-28,Mainz,FC Koln,1,1,1.0,0.0,D,2324
2024-04-28,Darmstadt,Heidenheim,0,1,0.0,0.0,A,2324
2024-05-03,Hoffenheim,RB Leipzig,1,1,0.0,1.0,D,2324
2024-05-04,Dortmund,Augsburg,5,1,4.0,1.0,H,2324
2024-05-04,Stuttgart,Bayern Munich,3,1,1.0,1.0,H,2324
2024-05-04,Werder Bremen,M'gladbach,2,2,1.0,1.0,D,2324
2024-05-04,Wolfsburg,Darmstadt,3,0,2.0,0.0,H,2324
2024-05-04,FC Koln,Freiburg,0,0,0.0,0.0,D,2324
2024-05-05,Union Berlin,Bochum,3,4,0.0,3.0,A,2324
2024-05-05,Ein Frankfurt,Leverkusen,1,5,1.0,2.0,A,2324
2024-05-05,Heidenheim,Mainz,1,1,0.0,1.0,D,2324
2024-05-10,Augsburg,Stuttgart,0,1,0.0,0.0,A,2324
2024-05-11,FC Koln,Union Berlin,3,2,1.0,2.0,H,2324
2024-05-11,Freiburg,Heidenheim,1,1,1.0,1.0,D,2324
2024-05-11,M'gladbach,Ein Frankfurt,1,1,1.0,1.0,D,2324
2024-05-11,RB Leipzig,Werder Bremen,1,1,0.0,1.0,D,2324
2024-05-11,Mainz,Dortmund,3,0,3.0,0.0,H,2324
2024-05-12,Darmstadt,Hoffenheim,0,6,0.0,5.0,A,2324
2024-05-12,Bayern Munich,Wolfsburg,2,0,2.0,0.0,H,2324
2024-05-12,Bochum,Leverkusen,0,5,0.0,2.0,A,2324
2024-05-18,Dortmund,Darmstadt,4,0,2.0,0.0,H,2324
2024-05-18,Ein Frankfurt,RB Leipzig,2,2,0.0,1.0,D,2324
2024-05-18,Heidenheim,FC Koln,4,1,3.0,0.0,H,2324
2024-05-18,Hoffenheim,Bayern Munich,4,2,1.0,2.0,H,2324
2024-05-18,Leverkusen,Augsburg,2,1,2.0,0.0,H,2324
2024-05-18,Stuttgart,M'gladbach,4,0,2.0,0.0,H,2324
2024-05-18,Union Berlin,Freiburg,2,1,0.0,0.0,H,2324
2024-05-18,Werder Bremen,Bochum,4,1,1.0,0.0,H,2324
2024-05-18,Wolfsburg,Mainz,1,3,1.0,1.0,A,2324
2024-08-23,M'gladbach,Leverkusen,2,3,0.0,2.0,A,2425
2024-08-24,Augsburg,Werder Bremen,2,2,2.0,1.0,D,2425
2024-08-24,Freiburg,Stuttgart,3,1,1.0,1.0,H,2425
2024-08-24,Hoffenheim,Holstein Kiel,3,2,2.0,0.0,H,2425
2024-08-24,Mainz,Union Berlin,1,1,0.0,0.0,D,2425
2024-08-24,RB Leipzig,Bochum,1,0,0.0,0.0,H,2425
2024-08-24,Dortmund,Ein Frankfurt,2,0,0.0,0.0,H,2425
2024-08-25,Wolfsburg,Bayern Munich,2,3,0.0,1.0,A,2425
2024-08-25,St Pauli,Heidenheim,0,2,0.0,0.0,A,2425
2024-08-30,Union Berlin,St Pauli,1,0,1.0,0.0,H,2425
2024-08-31,Bochum,M'gladbach,0,2,0.0,0.0,A,2425
2024-08-31,Ein Frankfurt,Hoffenheim,3,1,2.0,0.0,H,2425
2024-08-31,Holstein Kiel,Wolfsburg,0,2,0.0,2.0,A,2425
2024-08-31,Stuttgart,Mainz,3,3,2.0,1.0,D,2425
2024-08-31,Werder Bremen,Dortmund,0,0,0.0,0.0,D,2425
2024-08-31,Leverkusen,RB Leipzig,2,3,2.0,1.0,A,2425
2024-09-01,Heidenheim,Augsburg,4,0,2.0,0.0,H,2425
2024-09-01,Bayern Munich,Freiburg,2,0,1.0,0.0,H,2425
2024-09-13,Dortmund,Heidenheim,4,2,3.0,1.0,H,2425
2024-09-14,Freiburg,Bochum,2,1,0.0,1.0,H,2425
2024-09-14,Hoffenheim,Leverkusen,1,4,1.0,2.0,A,2425
2024-09-14,M'gladbach,Stuttgart,1,3,1.0,1.0,A,2425
2024-09-14,RB Leipzig,Union Berlin,0,0,0.0,0.0,D,2425
2024-09-14,Wolfsburg,Ein Frankfurt,1,2,0.0,1.0,A,2425
2024-09-14,Holstein Kiel,Bayern Munich,1,6,0.0,4.0,A,2425
2024-09-15,Augsburg,St Pauli,3,1,0.0,0.0,H,2425
2024-09-15,Mainz,Werder Bremen,1,2,1.0,1.0,A,2425
2024-09-20,Augsburg,Mainz,2,3,1.0,2.0,A,2425
2024-09-21,Bochum,Holstein Kiel,2,2,2.0,1.0,D,2425
2024-09-21,Heidenheim,Freiburg,0,3,0.0,0.0,A,2425
2024-09-21,Union Berlin,Hoffenheim,2,1,2.0,0.0,H,2425
2024-09-21,Werder Bremen,Bayern Munich,0,5,0.0,2.0,A,2425
2024-09-21,Ein Frankfurt,M'gladbach,2,0,1.0,0.0,H,2425
2024-09-22,Leverkusen,Wolfsburg,4,3,2.0,3.0,H,2425
2024-09-22,Stuttgart,Dortmund,5,1,2.0,0.0,H,2425
2024-09-22,St Pauli,RB Leipzig,0,0,0.0,0.0,D,2425
2024-09-27,Dortmund,Bochum,4,2,1.0,2.0,H,2425
2024-09-28,Freiburg,St Pauli,0,3,0.0,2.0,A,2425
2024-09-28,Mainz,Heidenheim,0,2,0.0,1.0,A,2425
2024-09-28,M'gladbach,Union Berlin,1,0,0.0,0.0,H,2425
2024-09-28,RB Leipzig,Augsburg,4,0,2.0,0.0,H,2425
2024-09-28,Wolfsburg,Stuttgart,2,2,1.0,1.0,D,2425
2024-09-28,Bayern Munich,Leverkusen,1,1,1.0,1.0,D,2425
2024-09-29,Holstein Kiel,Ein Frankfurt,2,4,1.0,1.0,A,2425
2024-09-29,Hoffenheim,Werder Bremen,3,4,3.0,3.0,A,2425
2024-10-04,Augsburg,M'gladbach,2,1,1.0,0.0,H,2425
2024-10-05,Bochum,Wolfsburg,1,3,0.0,2.0,A,2425
2024-10-05,Leverkusen,Holstein Kiel,2,2,2.0,1.0,D,2425
2024-10-05,Union Berlin,Dortmund,2,1,2.0,0.0,H,2425
2024-10-05,Werder Bremen,Freiburg,0,1,0.0,0.0,A,2425
2024-10-05,St Pauli,Mainz,0,3,0.0,2.0,A,2425
2024-10-06,Heidenheim,RB Leipzig,0,1,0.0,0.0,A,2425
2024-10-06,Ein Frankfurt,Bayern Munich,3,3,2.0,2.0,D,2425
2024-10-06,Stuttgart,Hoffenheim,1,1,0.0,1.0,D,2425
2024-10-18,Dortmund,St Pauli,2,1,1.0,0.0,H,2425
2024-10-19,Freiburg,Augsburg,3,1,3.0,0.0,H,2425
2024-10-19,Hoffenheim,Bochum,3,1,1.0,0.0,H,2425
2024-10-19,Leverkusen,Ein Frankfurt,2,1,1.0,1.0,H,2425
2024-10-19,Mainz,RB Leipzig,0,2,0.0,2.0,A,2425
2024-10-19,M'gladbach,Heidenheim,3,2,1.0,1.0,H,2425
2024-10-19,Bayern Munich,Stuttgart,4,0,0.0,0.0,H,2425
2024-10-20,Holstein Kiel,Union Berlin,0,2,0.0,1.0,A,2425
2024-10-20,Wolfsburg,Werder Bremen,2,4,1.0,1.0,A,2425
2024-10-25,Mainz,M'gladbach,1,1,0.0,0.0,D,2425
2024-10-26,Augsburg,Dortmund,2,1,1.0,1.0,H,2425
2024-10-26,RB Leipzig,Freiburg,3,1,0.0,1.0,H,2425
2024-10-26,St Pauli,Wolfsburg,0,0,0.0,0.0,D,2425
2024-10-26,Stuttgart,Holstein Kiel,2,1,1.0,0.0,H,2425
2024-10-26,Werder Bremen,Leverkusen,2,2,0.0,1.0,D,2425
2024-10-27,Bochum,Bayern Munich,0,5,0.0,2.0,A,2425
2024-10-27,Union Berlin,Ein Frankfurt,1,1,0.0,1.0,D,2425
2024-10-27,Heidenheim,Hoffenheim,0,0,0.0,0.0,D,2425
2024-11-01,Leverkusen,Stuttgart,0,0,0.0,0.0,D,2425
2024-11-02,Bayern Munich,Union Berlin,3,0,2.0,0.0,H,2425
2024-11-02,Ein Frankfurt,Bochum,7,2,4.0,1.0,H,2425
2024-11-02,Hoffenheim,St Pauli,0,2,0.0,1.0,A,2425
2024-11-02,Holstein Kiel,Heidenheim,1,0,1.0,0.0,H,2425
2024-11-02,Wolfsburg,Augsburg,1,1,0.0,1.0,D,2425
2024-11-02,Dortmund,RB Leipzig,2,1,1.0,1.0,H,2425
2024-11-03,Freiburg,Mainz,0,0,0.0,0.0,D,2425
2024-11-03,M'gladbach,Werder Bremen,4,1,3.0,0.0,H,2425
2024-11-08,Union Berlin,Freiburg,0,0,0.0,0.0,D,2425
2024-11-09,Bochum,Leverkusen,1,1,0.0,1.0,D,2425
2024-11-09,Mainz,Dortmund,3,1,2.0,1.0,H,2425
2024-11-09,St Pauli,Bayern Munich,0,1,0.0,1.0,A,2425
2024-11-09,Werder Bremen,Holstein Kiel,2,1,1.0,0.0,H,2425
2024-11-09,RB Leipzig,M'gladbach,0,0,0.0,0.0,D,2425
2024-11-10,Augsburg,Hoffenheim,0,0,0.0,0.0,D,2425
2024-11-10,Stuttgart,Ein Frankfurt,2,3,0.0,1.0,A,2425
2024-11-10,Heidenheim,Wolfsburg,1,3,0.0,2.0,A,2425
2024-11-22,Bayern Munich,Augsburg,3,0,0.0,0.0,H,2425
2024-11-23,Dortmund,Freiburg,4,0,2.0,0.0,H,2425
2024-11-23,Hoffenheim,RB Leipzig,4,3,1.0,2.0,H,2425
2024-11-23,Leverkusen,Heidenheim,5,2,2.0,2.0,H,2425
2024-11-23,Stuttgart,Bochum,2,0,0.0,0.0,H,2425
2024-11-23,Wolfsburg,Union Berlin,1,0,0.0,0.0,H,2425
2024-11-23,Ein Frankfurt,Werder Bremen,1,0,1.0,0.0,H,2425
2024-11-24,Holstein Kiel,Mainz,0,3,0.0,2.0,A,2425
2024-11-24,M'gladbach,St Pauli,2,0,2.0,0.0,H,2425
2024-11-29,St Pauli,Holstein Kiel,3,1,1.0,0.0,H,2425
2024-11-30,Augsburg,Bochum,1,0,1.0,0.0,H,2425
2024-11-30,Freiburg,M'gladbach,3,1,1.0,0.0,H,2425
2024-11-30,RB Leipzig,Wolfsburg,1,5,0.0,3.0,A,2425
2024-11-30,Union Berlin,Leverkusen,1,2,1.0,1.0,A,2425
2024-11-30,Werder Bremen,Stuttgart,2,2,1.0,1.0,D,2425
2024-11-30,Dortmund,Bayern Munich,1,1,1.0,0.0,D,2425
2024-12-01,Mainz,Hoffenheim,2,0,2.0,0.0,H,2425
2024-12-01,Heidenheim,Ein Frankfurt,0,4,0.0,1.0,A,2425
2024-12-06,Stuttgart,Union Berlin,3,2,0.0,1.0,H,2425
2024-12-07,Bayern Munich,Heidenheim,4,2,1.0,0.0,H,2425
2024-12-07,Bochum,Werder Bremen,0,1,0.0,0.0,A,2425
2024-12-07,Ein Frankfurt,Augsburg,2,2,0.0,0.0,D,2425
2024-12-07,Holstein Kiel,RB Leipzig,0,2,0.0,1.0,A,2425
2024-12-07,Leverkusen,St Pauli,2,1,2.0,0.0,H,2425
2024-12-07,M'gladbach,Dortmund,1,1,0.0,0.0,D,2425
2024-12-08,Wolfsburg,Mainz,4,3,1.0,2.0,H,2425
2024-12-08,Hoffenheim,Freiburg,1,1,0.0,0.0,D,2425
2024-12-13,Freiburg,Wolfsburg,3,2,1.0,0.0,H,2425
2024-12-14,Augsburg,Leverkusen,0,2,0.0,2.0,A,2425
2024-12-14,Mainz,Bayern Munich,2,1,1.0,0.0,H,2425
2024-12-14,M'gladbach,Holstein Kiel,4,1,3.0,1.0,H,2425
2024-12-14,Union Berlin,Bochum,0,2,,,A,2425
2024-12-14,St Pauli,Werder Bremen,0,2,0.0,1.0,A,2425
2024-12-15,Heidenheim,Stuttgart,1,3,1.0,2.0,A,2425
2024-12-15,Dortmund,Hoffenheim,1,1,0.0,0.0,D,2425
2024-12-15,RB Leipzig,Ein Frankfurt,2,1,1.0,1.0,H,2425
2024-12-20,Bayern Munich,RB Leipzig,5,1,3.0,1.0,H,2425
2024-12-21,Ein Frankfurt,Mainz,1,3,0.0,2.0,A,2425
2024-12-21,Hoffenheim,M'gladbach,1,2,0.0,1.0,A,2425
2024-12-21,Holstein Kiel,Augsburg,5,1,4.0,1.0,H,2425
2024-12-21,Stuttgart,St Pauli,0,1,0.0,1.0,A,2425
2024-12-21,Werder Bremen,Union Berlin,4,1,3.0,1.0,H,2425
2024-12-21,Leverkusen,Freiburg,5,1,1.0,0.0,H,2425
2024-12-22,Bochum,Heidenheim,2,0,2.0,0.0,H,2425
2024-12-22,Wolfsburg,Dortmund,1,3,0.0,3.0,A,2425
2025-01-10,Dortmund,Leverkusen,2,3,1.0,3.0,A,2425
2025-01-11,Freiburg,Holstein Kiel,3,2,2.0,0.0,H,2425
2025-01-11,Heidenheim,Union Berlin,2,0,1.0,0.0,H,2425
2025-01-11,Hoffenheim,Wolfsburg,0,1,0.0,1.0,A,2425
2025-01-11,Mainz,Bochum,2,0,1.0,0.0,H,2425
2025-01-11,St Pauli,Ein Frankfurt,0,1,0.0,1.0,A,2425
2025-01-11,M'gladbach,Bayern Munich,0,1,0.0,0.0,A,2425
2025-01-12,RB Leipzig,Werder Bremen,4,2,2.0,1.0,H,2425
2025-01-12,Augsburg,Stuttgart,0,1,0.0,0.0,A,2425
2025-01-14,Holstein Kiel,Dortmund,4,2,3.0,0.0,H,2425
2025-01-14,Ein Frankfurt,Freiburg,4,1,1.0,1.0,H,2425
2025-01-14,Leverkusen,Mainz,1,0,0.0,0.0,H,2425
2025-01-14,Wolfsburg,M'gladbach,5,1,1.0,0.0,H,2425
2025-01-15,Bochum,St Pauli,1,0,0.0,0.0,H,2425
2025-01-15,Bayern Munich,Hoffenheim,5,0,3.0,0.0,H,2425
2025-01-15,Stuttgart,RB Leipzig,2,1,0.0,1.0,H,2425
2025-01-15,Union Berlin,Augsburg,0,2,0.0,2.0,A,2425
2025-01-15,Werder Bremen,Heidenheim,3,3,1.0,1.0,D,2425
2025-01-17,Ein Frankfurt,Dortmund,2,0,1.0,0.0,H,2425
2025-01-18,Bayern Munich,Wolfsburg,3,2,2.0,1.0,H,2425
2025-01-18,Bochum,RB Leipzig,3,3,0.0,3.0,D,2425
2025-01-18,Heidenheim,St Pauli,0,2,0.0,1.0,A,2425
2025-01-18,Holstein Kiel,Hoffenheim,1,3,0.0,2.0,A,2425
2025-01-18,Stuttgart,Freiburg,4,0,3.0,0.0,H,2425
2025-01-18,Leverkusen,M'gladbach,3,1,1.0,0.0,H,2425
2025-01-19,Union Berlin,Mainz,2,1,2.0,1.0,H,2425
2025-01-19,Werder Bremen,Augsburg,0,2,0.0,2.0,A,2425
2025-01-24,Wolfsburg,Holstein Kiel,2,2,0.0,1.0,D,2425
2025-01-25,Augsburg,Heidenheim,2,1,1.0,0.0,H,2425
2025-01-25,Dortmund,Werder Bremen,2,2,1.0,0.0,D,2425
2025-01-25,Freiburg,Bayern Munich,1,2,0.0,1.0,A,2425
2025-01-25,Mainz,Stuttgart,2,0,1.0,0.0,H,2425
2025-01-25,RB Leipzig,Leverkusen,2,2,1.0,2.0,D,2425
2025-01-25,M'gladbach,Bochum,3,0,1.0,0.0,H,2425
2025-01-26,Hoffenheim,Ein Frankfurt,2,2,0.0,1.0,D,2425
2025-01-26,St Pauli,Union Berlin,3,0,1.0,0.0,H,2425
2025-01-31,Werder Bremen,Mainz,1,0,1.0,0.0,H,2425
2025-02-01,Bayern Munich,Holstein Kiel,4,3,2.0,0.0,H,2425
2025-02-01,Bochum,Freiburg,0,1,0.0,1.0,A,2425
2025-02-01,Heidenheim,Dortmund,1,2,0.0,1.0,A,2425
